headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Devastation in Gaza After Hospital Blast,2023-10-18 21:26:44+00:00,,Gaza Strip; Israel,Hospitals; Palestinians; Civilian Casualties; Israel-Gaza War (2023- ),Al Ahli Arab Hospital (Gaza Strip),https://www.nytimes.com/video/world/middleeast/100000009138414/gaza-hospital-explosion.html,"Still reeling from an explosion outside Ahli Arab Hospital in Gaza City, medical workers spoke of the destruction that left hundreds there dead. “We haven’t seen anything like this in our lives,” said one doctor.",0
"Across Mideast, Protests Erupt Over ‘Horrific Scenes’ in Gaza",2023-10-18 21:41:27+00:00,"Sisi, Abdel Fattah el-",Egypt; Gaza Strip; Israel; Turkey; Tunis (Tunisia),"Demonstrations, Protests and Riots; Palestinians; Israel-Gaza War (2023- ); Arabs",Palestinian Islamic Jihad,https://www.nytimes.com/2023/10/18/world/middleeast/protests-gaza-hospital-israel-palestine.html,"Not only Arabs in the street but, strikingly, also their rulers nearly uniformly condemned Israel for the Gaza hospital explosion and other violence affecting Palestinians.",1227
"U.S. Says Israel Didn’t Cause Hospital Blast, as Biden Promises Aid to Gaza",2023-10-18 21:48:05+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Hospitals; Palestinians; Evacuations and Evacuees; Human Rights and Human Rights Violations; Humanitarian Aid; vis-video,Al Ahli Arab Hospital (Gaza Strip); Hamas; Palestinian Islamic Jihad,https://www.nytimes.com/2023/10/18/world/middleeast/biden-israel-gaza-hospital.html,"President Biden backed Israel’s claim that a Gaza City explosion that killed hundreds, which Hamas blamed on Israel, had come from a failed rocket launch by an armed Palestinian group.",1574
The U.S. vetoes a Security Council resolution on the Israel-Hamas conflict.,2023-10-18 22:35:45+00:00,"Thomas-Greenfield, Linda",,Israel-Gaza War (2023- ),United Nations; Security Council (UN),https://www.nytimes.com/2023/10/18/world/middleeast/israel-hamas-gaza-un-security-council.html,The American ambassador said the U.S. couldn’t support a measure that didn’t mention Israel’s right to self-defense.,588
An Evolving Moral High Ground in the Israel-Gaza War,2023-10-18 23:00:12+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Youth; Politics and Government; Polls and Public Opinion,,https://www.nytimes.com/2023/10/18/opinion/israel-gaza-generations.html,"In this war, a gloves-are-off, by-any-means-necessary retaliation is unacceptable, regardless of who is engaged in it.",949
Biden’s Nominee for U.S. Ambassador to Israel Is Grilled by Senators,2023-10-18 23:00:12+00:00,"Lew, Jacob J",,United States Politics and Government; Israel-Gaza War (2023- ); United States International Relations,Senate Committee on Foreign Relations,https://www.nytimes.com/2023/10/18/world/middleeast/jack-lew-ambassador-israel.html,Republicans on the Senate Foreign Relations Committee accused Jacob Lew of having enabled the rise of Iran-backed terror groups as President Obama’s Treasury secretary.,880
"After Hospital Blast, Headlines Shift With Changing Claims",2023-10-19 00:01:50+00:00,,Israel,Israel-Gaza War (2023- ); News and News Media; Civilian Casualties; Hospitals; Social Media,AL JAZEERA; Al Ahli Arab Hospital (Gaza Strip); New York Times; British Broadcasting Corp; Hamas; Palestinian Islamic Jihad,https://www.nytimes.com/2023/10/18/business/media/hospital-blast-gaza-reports.html,The fast-moving events highlighted the difficulty of covering the war between Israel and Hamas.,880
"Biden is expected to request $100 billion for Israel, Ukraine and other crises.",2023-10-19 00:30:08+00:00,"Biden, Joseph R Jr; Austin, Lloyd J III; Schumer, Charles E",,United States Politics and Government; War and Armed Conflicts; United States International Relations; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),House of Representatives; Senate; Democratic Party; Republican Party,https://www.nytimes.com/2023/10/18/us/politics/biden-funds-israel-ukraine-taiwan.html,"The emergency funding request to Congress, which would also include funds to fortify border security, is expected by Friday.",591
"About 300 protesters pleading for a cease-fire were arrested on Capitol Hill, organizers say.",2023-10-19 01:00:09+00:00,,Gaza Strip,"Israel-Gaza War (2023- ); Capitol Building (Washington, DC); Demonstrations, Protests and Riots",United States Capitol Police,https://www.nytimes.com/2023/10/18/world/middleeast/protest-israel-hamas-ceasefire-congress.html,Rallies over the Israel-Hamas war have continued to be held across the country and in world capitals.,464
Families of Hamas Hostages Split on Invasion of Gaza,2023-10-19 02:00:12+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Terrorism; Kidnapping and Hostages; War and Armed Conflicts,Hamas,https://www.nytimes.com/2023/10/18/world/middleeast/israel-hamas-hostages-gaza-invasion.html,The families are torn between wanting their loved ones returned safely at any cost and concern about more loss of life.,773
Ukraine’s Economy Starts to Rebound as It Adapts to War,2023-10-19 04:01:17+00:00,"Zelensky, Volodymyr",Russia; Ukraine,Russian Invasion of Ukraine (2022); Economic Conditions and Trends; Electric Light and Power; Refugees and Displaced Persons; Labor and Jobs; Consumer Behavior,,https://www.nytimes.com/2023/10/19/business/ukraine-economy-war.html,"Economists predict a return to growth, but many challenges lie ahead, including the rebuilding of war-torn cities and labor shortages.",1143
Thursday Briefing,2023-10-19 04:14:11+00:00,,,,,https://www.nytimes.com/2023/10/19/briefing/biden-israel-republicans-xi-jinping.html,President Biden’s wartime visit to Israel.,1182
State Department Official Resigns Over Arms Transfers to Israel,2023-10-19 05:01:30+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel,Israel-Gaza War (2023- ); Arms Trade; Palestinians; Government Employees; United States International Relations,Bureau of Political-Military Affairs; State Department,https://www.nytimes.com/2023/10/19/us/state-department-official-resigns-israel-arms.html,Josh Paul spent more than 11 years as the director of congressional and public affairs at the bureau that oversees arms transfers to foreign nations.,689
How the G.O.P. Speaker Mess Has Divided N.Y. House Republicans,2023-10-19 07:00:33+00:00,"Jordan, Jim (1964- ); Lawler, Mike (1986- ); D'Esposito, Anthony P; Garbarino, Andrew; LaLota, Nicholas",New York State,"United States Politics and Government; Elections, House of Representatives",House of Representatives; Republican Party,https://www.nytimes.com/2023/10/19/nyregion/jordan-speaker-ny-republicans.html,"In the fight over Representative Jim Jordan’s bid for speaker, moderate Republicans are racing to outrun the chaos their party unleashed.",1300
Why Some Parents Oppose Smaller Classes,2023-10-19 09:01:59+00:00,"Hochul, Kathleen C",New York City; Israel,internal-storyline-no; Terrorism; Education (K-12); Admissions Standards; Israel-Gaza War (2023- ); Education (Secondary),Hamas,https://www.nytimes.com/2023/10/19/nyregion/why-some-parents-oppose-smaller-classes.html,Families hoping to send their children to New York City’s elite public high schools don’t want the number of seats reduced.,1541
"For Republicans, All Roads Lead to the U.S.-Mexico Border",2023-10-19 09:02:55+00:00,"DeSantis, Ron; Haley, Nikki R; Trump, Donald J",Mexico,Presidential Election of 2024; Terrorism; International Relations; Israel-Gaza War (2023- ); Illegal Immigration; United States Politics and Government; United States International Relations; Border Barriers,Republican Party,https://www.nytimes.com/2023/10/19/us/politics/republicans-mexico-border-israel.html,"G.O.P. lawmakers and candidates regularly invoke record-high border crossings to address a range of issues, including crime and jobs.",1430
David French: ‘House Republicans Need to Grow Up’,2023-10-19 09:04:11+00:00,"Jordan, Jim (1964- ); Putin, Vladimir V",Ukraine; Israel; Russia,audio-neutral-informative; International Relations; Defense and Military Forces; United States Politics and Government; Israel-Gaza War (2023- ); Foreign Aid; Russian Invasion of Ukraine (2022),Republican Party; House of Representatives; House Freedom Caucus; Hamas,https://www.nytimes.com/2023/10/19/opinion/republican-house-speaker-ukraine-israel.html,The G.O.P.’s infighting is putting America and its allies at risk.,178
What It Takes to Choose Life Over Revenge,2023-10-19 09:04:14+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Terrorism; Israeli Settlements; Civilian Casualties; Children and Childhood,Hamas,https://www.nytimes.com/2023/10/19/opinion/israel-netanyahu-palestinians.html,"The whole of this nation — Jewish, Arab, Palestinian, Israeli — wants just one thing: to grow up to a good life.",1215
Biden Lays Out Stakes for America as He Seeks Aid for Israel and Ukraine,2023-10-19 09:04:27+00:00,"Biden, Joseph R Jr",Israel; Ukraine; Gaza Strip,United States International Relations; United States Politics and Government; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Defense and Military Forces; Speeches and Statements; Foreign Aid,House of Representatives,https://www.nytimes.com/2023/10/19/us/politics/biden-speech-israel-ukraine.html,"In a prime-time address, the president said the United States and the world bear the costs “when terrorists don’t pay a price for their terror, when dictators don’t pay a price for their aggression.”",1214
Biden’s Unspoken Message in Israel,2023-10-19 09:04:27+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Humanitarian Aid,Republican Party; House of Representatives,https://www.nytimes.com/2023/10/19/opinion/biden-israel-trip.html,President Biden’s presence in Israel — and the message it sent — was more important than any tangible goals he achieved.,1005
"Longer Commutes, Shorter Lives",2023-10-19 10:46:20+00:00,,United States,internal-storyline-no; Commuting; Transportation; Infrastructure (Public Works),,https://www.nytimes.com/2023/10/19/briefing/america-infrastructure-investment.html,A great American investment slump.,1473
Sunak Visits Israel in Display of British Support,2023-10-19 11:15:17+00:00,"Sunak, Rishi (1980- )",Great Britain; Israel; Rafah (Gaza Strip); Gaza Strip,Palestinians,,https://www.nytimes.com/2023/10/19/world/middleeast/rishi-sunak-israel-visit-uk.html,"The British prime minister met his Israeli counterpart, Benjamin Netanyahu, during the trip, which follows a visit by President Biden.",705
"What Is Hezbollah, the Group That Poses a Threat to Israel From the North?",2023-10-19 11:38:13+00:00,,Lebanon; Israel,Israel-Gaza War (2023- ); War and Armed Conflicts,Hezbollah; Hamas,https://www.nytimes.com/2023/10/19/world/middleeast/hezbollah-lebanon-israel-explained.html,"For decades, Hezbollah has been a significant force in Lebanon, wielding both political power and military strength — all while engaging in tit-for-tat skirmishes with Israel.",583
Markets Look to Powell Amid Rising Tensions in the Middle East,2023-10-19 11:49:38+00:00,"Powell, Jerome H; Biden, Joseph R Jr",Iran; Gaza Strip; Israel,internal-storyline-no; Israel-Gaza War (2023- ); Oil (Petroleum) and Gasoline; Stocks and Bonds; Interest Rates; Embargoes and Sanctions; Government Bonds,Federal Reserve System; Hamas,https://www.nytimes.com/2023/10/19/business/dealbook/powell-fed-markets-israel-hamas.html,"Investors will listen to the Federal Reserve chair’s speech on Thursday for clues on interest-rate moves, as the Israel-Hamas conflict drives up oil prices.",1852
"Kathy Hochul, Grieving Her Father’s Sudden Death, Presses On in Israel",2023-10-19 12:50:16+00:00,"Hochul, Kathleen C",Israel,Israel-Gaza War (2023- ); Hemorrhagic Stroke; Politics and Government,,https://www.nytimes.com/2023/10/19/nyregion/kathy-hochul-israel-father-death.html,"The governor’s father died of a brain hemorrhage he suffered in Florida while she was aboard a flight to Israel, on a trip to show support for the nation during wartime.",1324
Biden’s Response to Israeli War Meets Centrist Praise and Liberal Anger,2023-10-19 13:46:23+00:00,"Biden, Joseph R Jr",,Israel-Gaza War (2023- ); United States Politics and Government; International Relations; Presidential Election of 2024,Democratic Party,https://www.nytimes.com/2023/10/19/us/politics/biden-israel-hamas-democrats.html,A prime-time address to the nation on Thursday will be the president’s third major speech on the Mideast conflict as his Democratic coalition strains over his handling of the violence.,710
Israelis Praise Biden Visit but Fear U.S. Constraints on Action,2023-10-19 15:45:38+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Gaza Strip; Israel,Politics and Government; Israel-Gaza War (2023- ); War and Armed Conflicts; Terrorism; United States Politics and Government; Defense and Military Forces; Palestinians; International Relations; Peace Process,Hamas,https://www.nytimes.com/2023/10/19/world/europe/israel-biden-netanyahu-hamas.html,President Biden promised undying American backing for Israel in its war against Hamas. But that won’t mean U.S. support for everything Israel does.,816
"Strong Economic Data ‘Could Warrant’ Higher Rates, Fed Chair Says",2023-10-19 16:00:45+00:00,"Powell, Jerome H",,Banking and Financial Institutions; Interest Rates; Inflation (Economics); Labor and Jobs; Consumer Behavior,Federal Reserve System,https://www.nytimes.com/2023/10/19/business/economy/powell-fed-interest-rates.html,"The Federal Reserve may need to do more if growth remains hot or if the labor market stops cooling, Jerome H. Powell said in a speech.",931
How to Fly an American President Into a Country at War,2023-10-19 16:08:00+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; audio-neutral-informative; AIR FORCE ONE (JET); Presidents and Presidency (US),,https://www.nytimes.com/2023/10/19/us/politics/biden-israel-trip.html,Presidents would typically travel secretively and under tightly controlled circumstances during a conflict. Not this time.,1274
The Marketing of a Massacre,2023-10-19 16:55:03+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; internal-sub-only-nl,Hamas,https://www.nytimes.com/2023/10/19/opinion/israel-hamas-attacks-palestinians.html,The deadly tribalism of the Middle East meets the dreary tribalism of American politics.,2281
Photos: Life Under the Bombs in Khan Younis,2023-10-19 17:11:39+00:00,,Khan Younis (Gaza Strip); Gaza Strip; Israel; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Civilian Casualties; Hospitals; Deaths (Fatalities); vis-photo; Shortages; Humanitarian Aid; Palestinians; Bombs and Explosives,Hamas; United Nations,https://www.nytimes.com/2023/10/19/world/middleeast/israel-gaza-airstrikes-khan-younis.html,Civilians in Gaza face an unending nightmare of airstrikes and deprivation — if they manage to survive.,621
"Biden’s Aid, and Pointed Advice, to Israel",2023-10-19 17:34:55+00:00,"Biden, Joseph R Jr; Harris, Kamala D; Hogan, Lawrence J",Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; United States Politics and Government; United States International Relations; Terrorism; Civilian Casualties; War and Armed Conflicts; Presidential Election of 2024; Drugs (Pharmaceuticals),Canadian Broadcasting Corp; Consumer Healthcare Products Assn; Food and Drug Administration,https://www.nytimes.com/2023/10/19/opinion/biden-israel-gaza-hamas.html,Readers respond to President Biden’s visit to Israel and developments in the war. Also: Unifying America; end of a CBC tradition; over-the-counter drugs.,1179
"Deal Lays Groundwork for Aid to Reach Desperate Gazans, Officials Say",2023-10-19 19:19:45+00:00,,Rafah (Gaza Strip); Gaza Strip; Khan Younis (Gaza Strip); Israel,Israel-Gaza War (2023- ); Humanitarian Aid; Refugees and Displaced Persons; Palestinians; International Relations,Hamas; United Nations; International Committee of the Red Cross; European Union; Norwegian Refugee Council; International Federation of Red Cross and Red Crescent Societies; World Health Organization,https://www.nytimes.com/2023/10/19/world/middleeast/gaza-israel-aid-egypt-rafah.html,"Trucks loaded with food and medicine are lined up tantalizingly close to people who need it, separated only by border gates that war and diplomatic wrangling have kept closed.",1390
"For Biden, No Tears Over Jordan’s Predicament in the House",2023-10-19 19:33:02+00:00,"Biden, Joseph R Jr; Jordan, Jim (1964- ); McCarthy, Kevin (1965- )",,United States Politics and Government; AIR FORCE ONE (JET),House of Representatives; Republican Party,https://www.nytimes.com/2023/10/19/us/politics/biden-jordan-house-speaker.html,Faux compassion is the only kind to be found in the White House these days for Representative Jim Jordan and Republicans as they struggle to choose a new speaker.,674
Biden’s Moment: A President Convinced of America’s Role in the World,2023-10-19 19:58:38+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Russia; Ukraine,United States International Relations; United States Politics and Government; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),,https://www.nytimes.com/2023/10/19/us/politics/biden-israel-ukraine.html,"In a fractured political moment at home and abroad, it is unclear whether President Biden can bring many Americans along.",1230
What the Laws of War Say About Forced Displacement and ‘Human Shields’,2023-10-19 20:01:59+00:00,,Israel; Gaza Strip,"internal-sub-only-nl; War Crimes, Genocide and Crimes Against Humanity; Palestinians; Israel-Gaza War (2023- ); Civilian Casualties; Terrorism; Refugees and Displaced Persons; Humanitarian Aid",Hamas; United Nations; Norwegian Refugee Council,https://www.nytimes.com/2023/10/19/world/europe/interpreter-laws-human-shields-forced-displacement.html,"Amid the sorrow and anger over the ongoing violence, the core principles of humanitarian law are simple. Civilians must be protected.",1442
U.S. Intelligence Agencies Give Lower Estimate for Gaza Hospital Toll,2023-10-19 20:10:36+00:00,,Gaza Strip,Israel-Gaza War (2023- ); War and Armed Conflicts; Deaths (Fatalities); Espionage and Intelligence Services; United States Politics and Government; United States International Relations,,https://www.nytimes.com/2023/10/19/world/middleeast/gaza-hospital-blast-deaths.html,American officials say the blast on Tuesday likely killed 100 to 300 people. Gaza officials estimate the death toll closer to 500.,737
Tension Over the Israel-Hamas War Casts a Pall Over Frankfurt Book Fair,2023-10-19 20:44:53+00:00,"Shibli, Adania",Frankfurt (Germany); Israel,Frankfurt Book Fair; Book Trade and Publishing; Israel-Gaza War (2023- ); Palestinians; Books and Literature,,https://www.nytimes.com/2023/10/19/books/frankfurt-book-fair-israel-war-adania-shibli.html,Heated debate over the conflict overshadowed the 75th gathering of one of the world’s largest literary events.,938
Friday Briefing: Gaza Aid Deal Sees Progress,2023-10-19 20:59:39+00:00,,"Far East, South and Southeast Asia and Pacific Areas; Israel; Gaza Strip; Egypt; China",Russian Invasion of Ukraine (2022),Hamas; United Nations,https://www.nytimes.com/2023/10/19/briefing/israel-gaza-war-aid-china-nuclear-warheads-ukraine-economy.html,Plus South Korea’s protest culture.,1180
U.S. Shoots Down Several Missiles and Drones Launched From Yemen,2023-10-19 21:16:20+00:00,,Gaza Strip; Israel; Yemen; Iraq; Syria; Red Sea,Israel-Gaza War (2023- ); Drones (Pilotless Planes); United States Defense and Military Forces; Palestinians; Missiles and Missile Defense Systems,Houthis; Hamas; United States Navy,https://www.nytimes.com/2023/10/19/us/politics/us-missiles-yemen.html,A flurry of incidents underscored the heightened risks that the conflict between Israel and Hamas could spiral into a wider war.,949
Biden Moves Up Program Allowing Israelis to Travel to U.S. Without a Visa,2023-10-19 22:04:42+00:00,"Biden, Joseph R Jr",Israel; United States,Visas; United States Politics and Government; Israel-Gaza War (2023- ); Travel and Vacations; Airports,State Department; Homeland Security Department,https://www.nytimes.com/2023/10/19/world/middleeast/israel-visa-travel.html,The change should make it easier and faster for Israelis seeking to flee the war.,218
Full Transcript: Biden’s Speech on Israel-Hamas and Russia-Ukraine Wars,2023-10-20 01:14:25+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel; Russia; Ukraine,Speeches and Statements; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); War and Armed Conflicts; United States International Relations; United States Politics and Government; Democracy (Theory and Philosophy),Hamas,https://www.nytimes.com/2023/10/19/us/politics/transcript-biden-speech-israel-ukraine.html,The president laid out what he characterized as the stakes for democracy as he pleaded with Americans to stand firmly behind Israel and Ukraine.,2369
President Biden Reaffirms Support for Israel and Ukraine,2023-10-20 02:22:00+00:00,"Biden, Joseph R Jr; Putin, Vladimir V",,Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Federal Budget (US); Terrorism; War and Armed Conflicts; International Relations; Budgets and Budgeting,Hamas,https://www.nytimes.com/video/us/politics/100000009141800/biden-israel-ukraine-congress-budget.html,The president addressed the nation with a 15-minute speech and said he would send Congress a budget request to fund national security and support for Israel and Ukraine.,0
Israel Is About to Make a Terrible Mistake,2023-10-20 02:39:14+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; Gaza Strip; Iran; Saudi Arabia,Israel-Gaza War (2023- ); Israeli Settlements; Palestinians; Terrorism; United States International Relations; Foreign Aid; International Relations; Politics and Government,Hamas; Hezbollah,https://www.nytimes.com/2023/10/19/opinion/biden-speech-israel-gaza.html,Both Israelis and Palestinians must behave in ways that we can support. No more blank checks.,1572
Friday Briefing,2023-10-20 04:01:05+00:00,,,,,https://www.nytimes.com/2023/10/20/briefing/biden-speech-gaza-russia-journalist.html,An address by President Biden.,1080
Why These 11 Republican Voters Like Trump But Might Bail on Him,2023-10-20 05:00:01+00:00,"Trump, Donald J",,Presidential Election of 2024; Primaries and Caucuses; Polls and Public Opinion,Republican Party,https://www.nytimes.com/interactive/2023/10/20/opinion/trump-voters-gop-focus-group.html,The group discusses what it would take for a candidate other than Trump to win their vote.,0
"On Elite Campuses, a New Protest Demand: Unwavering Support",2023-10-20 07:00:15+00:00,,"Washington Square Park (Manhattan, NY); Israel; Gaza Strip","Colleges and Universities; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Pro-Palestinian Campus Protests (2023- )",Columbia University; New York University; Students for Justice in Palestine,https://www.nytimes.com/2023/10/20/nyregion/college-protest-israel-palestine.html,Past student demonstrations sought to challenge the power structure. Now students also want validation.,1184
The Most Australian Story to Ever Come Out of Vietnam,2023-10-20 07:06:29+00:00,,Vietnam; Australia,,,https://www.nytimes.com/2023/10/20/world/australia/the-most-australian-story-to-ever-come-out-of-vietnam.html,"Hotels hold secrets, and some of them are a little stranger than others.",831
Prospect of Prolonged Israel-Gaza War Adds Economic Havoc to Human Toll,2023-10-20 09:00:54+00:00,,Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Economic Conditions and Trends; Banking and Financial Institutions; Foreign Investments; Politics and Government; Palestinians,Bank of Israel,https://www.nytimes.com/2023/10/20/business/israel-economy-war-gaza-hamas.html,A widening conflict would test Israel’s economic resilience while worsening an already bleak outlook for the Palestinian economy.,1290
How Israeli Civilians Are Using A.I. to Help Identify Victims,2023-10-20 09:02:43+00:00,,,Israel-Gaza War (2023- ); Artificial Intelligence; Computers and the Internet; Terrorism; Kidnapping and Hostages; Missing Persons,Hamas,https://www.nytimes.com/video/world/middleeast/100000009136661/israel-victim-identification.html,"Brothers and Sisters for Israel formed initially to protest judiciary reform. After Oct. 7, they shifted their mission to helping victims of the attacks, and together with volunteers from Israel’s leading tech companies, created a sophisticated data operation to help find out more about those missing, taken hostage or killed.",0
Thomas L. Friedman on Israel’s ‘Morally Impossible Situation’,2023-10-20 09:03:36+00:00,"Friedman, Thomas L; Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip; Middle East; Iran,Israel-Gaza War (2023- ); Palestinians; International Relations; Politics and Government,Hezbollah; Hamas,https://www.nytimes.com/2023/10/20/opinion/israel-gaza-war-friedman.html,What kind of war should we expect in the weeks to come?,175
"On Israel, Progressive Jews Feel Abandoned by Their Left-Wing Allies",2023-10-20 09:03:54+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); Jews and Judaism; Demonstrations, Protests and Riots; Anti-Semitism; United States Politics and Government; Liberalism (US Politics); Palestinians",Democratic Party,https://www.nytimes.com/2023/10/20/us/politics/progressive-jews-united-states.html,Jewish leaders and voters said they were taken aback to discover that many of their ideological allies saw them as oppressors who deserved blame following the Israel attacks.,1766
Why Egypt Can’t Solve Gaza’s Problems,2023-10-20 09:03:55+00:00,,Egypt; Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Humanitarian Aid; International Relations; Terrorism,Muslim Brotherhood (Egypt); Hamas,https://www.nytimes.com/2023/10/20/opinion/international-world/israel-gaza-palestinians-egypt.html,Egypt has appeared hesitant to help relieve the humanitarian distress affecting Palestinian civilians. Why?,1281
It Is Impossible to Know What to Believe in This Hideous War,2023-10-20 09:04:53+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Rumors and Misinformation; News and News Media; Social Media,Al Ahli Arab Hospital (Gaza Strip),https://www.nytimes.com/2023/10/20/opinion/israel-war-gaza-hospital-danger.html,An explosion at a Gaza hospital reveals the danger of leaping to conclusions.,989
Hamas Took Her Son,2023-10-20 10:00:09+00:00,,Israel; Gaza Strip; Middle East,audio-neutral-informative; Israel-Gaza War (2023- ); Terrorism; Kidnapping and Hostages; War and Armed Conflicts; Defense and Military Forces; Palestinians,Hamas,https://www.nytimes.com/2023/10/20/podcasts/the-daily/israel-hostages-hamas.html,The story of a mother whose son is being held hostage in the Gaza Strip.,411
Gaza and the Trudeau Problem,2023-10-20 10:30:26+00:00,,Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ),Al Ahli Arab Hospital (Gaza Strip),https://www.nytimes.com/2023/10/20/briefing/gaza-hospital.html,Canada’s accusations against India offer some insights into how the world might get some clarity about the Gaza explosion.,1759
Middle East Conflict Threatens Global Growth,2023-10-20 12:02:42+00:00,"Powell, Jerome H; Biden, Joseph R Jr",Gaza Strip; Israel; Lisbon (Portugal); Yemen,Israel-Gaza War (2023- ); Oil (Petroleum) and Gasoline; United States Economy; Inflation (Economics); Interest Rates; Defense and Military Forces,Hamas; Houthis; Intel Corporation; Siemens AG,https://www.nytimes.com/2023/10/20/business/dealbook/middle-east-israel-economy.html,"Oil prices climbed again on Friday as armed clashes intensify in Israel and, increasingly, beyond.",1751
"Violence Surges in West Bank, With 13 Palestinians and an Israeli Killed",2023-10-20 12:40:40+00:00,,West Bank,Israel-Gaza War (2023- ); War and Armed Conflicts; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2023/10/20/world/middleeast/west-bank-israel-drone.html,"The deadliest fighting occurred in the Nur Shams refugee camp, where Israeli forces also carried out a rare drone strike.",439
"Biden Requests $105 Billion Aid Package for Israel, Ukraine and Other Crises",2023-10-20 14:35:38+00:00,"Biden, Joseph R Jr",Ukraine; Russia; Gaza Strip; Israel; Taiwan,United States Politics and Government; Foreign Aid; Defense and Military Forces; Humanitarian Aid; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); United States International Relations,Republican Party; House of Representatives; Democratic Party,https://www.nytimes.com/2023/10/20/us/politics/biden-aid-israel-ukraine-taiwan-border.html,The conflict in the Middle East has given President Biden a path to approving Ukraine aid that otherwise might have remained stalled.,1306
"Food and Water Into Gaza Are Delayed as Talks Drag On, Officials Say",2023-10-20 14:43:51+00:00,,Rafah (Gaza Strip); Egypt,Humanitarian Aid; Israel-Gaza War (2023- ),United Nations,https://www.nytimes.com/2023/10/20/world/middleeast/gaza-aid-israel.html,"Egypt, Israel, the United States and the United Nations were still negotiating over thorny issues, including who would inspect the shipments for weapons, officials said.",655
When Saying Nothing Is Saying Something,2023-10-20 15:15:03+00:00,,Great Britain; Israel; Gaza Strip,Soccer; Israel-Gaza War (2023- ),"English Football Assn; English Premier League; Wembley Stadium (London, England)",https://www.nytimes.com/2023/10/20/world/europe/premier-league-israel.html,Leagues and teams probably would have preferred not to take a public position on the Israel-Hamas war. That they could not avoid doing so is their own fault.,2571
Air Strike Hits Inside Gaza Church Compound,2023-10-20 15:16:23+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Greek Orthodox Church,,https://www.nytimes.com/video/world/middleeast/100000009142133/air-strike-hits-inside-gaza-church-compound.html,"On Friday, people were digging through the rubble at the compound of the Saint Porphyrius Greek Orthodox Church in Gaza City following an airstrike on Thursday night.",0
Israeli Airstrike Hits Greek Orthodox Church Compound in Gaza City,2023-10-20 15:16:24+00:00,,,Israel-Gaza War (2023- ); Defense and Military Forces; Greek Orthodox Church; vis-video,Hamas; Palestinian Islamic Jihad,https://www.nytimes.com/2023/10/20/world/middleeast/israel-airstrike-gaza-city.html,Israel’s military acknowledged it had damaged the church site while targeting what it said was a Hamas command center nearby.,562
Turmoil Over Student Support for Hamas,2023-10-20 16:37:37+00:00,"Powell, Sidney (Attorney); Trump, Donald J",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Colleges and Universities; Terrorism; Demonstrations, Protests and Riots; Freedom of Speech and Expression; Palestinians; Anti-Semitism; Jews and Judaism; Presidential Election of 2020; Elections, House of Representatives; Pro-Palestinian Campus Protests (2023- )",Hamas; Harvard University; Columbia University,https://www.nytimes.com/2023/10/20/opinion/letters/students-hamas-israel-gaza.html,"Readers discuss tensions at Harvard, Columbia and other campuses over the Israel-Gaza war. Also: Sidney Powell’s plea deal.",758
