headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
I Was Once a Student Protester. The Old Hyperbole Is Now Reality.,2024-05-11 11:00:38+00:00,,United States,"Colleges and Universities; Demonstrations, Protests and Riots; Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Police",University of Texas at Austin,https://www.nytimes.com/2024/05/11/opinion/campus-protest-police-violence.html,Is this what a police state looks like?,1823
The Limits of Moralism in Israel and Gaza,2024-05-11 11:00:41+00:00,"Biden, Joseph R Jr; Johnson, Mike (1972- ); Mishra, Pankaj",Gaza Strip; Israel; Middle East,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); International Relations; Palestinians,,https://www.nytimes.com/2024/05/11/opinion/foreign-policy-israel-gaza.html,Why left and right both need a little more cold-eyed realism.,892
"The Long, Tortured Road to Biden’s Clash With Netanyahu Over Gaza War",2024-05-11 13:33:33+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Blinken, Antony J",Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Arms Trade; Foreign Aid; United States International Relations; Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Civilian Casualties; Humanitarian Aid; Terrorism,Hamas; State Department,https://www.nytimes.com/2024/05/11/us/politics/biden-netanyahu-gaza.html,"The president offered strong support to Israel after Oct. 7 but has grown increasingly frustrated over the conduct of the war. “He has just gotten to a point where enough is enough,” a friend says.",2339
"Before the Eurovision Final, a Pro-Palestinian March",2024-05-11 17:27:54+00:00,,Malmo (Sweden),"Demonstrations, Protests and Riots; Eurovision Song Contest; Israel-Gaza War (2023- )",European Broadcasting Union,https://www.nytimes.com/2024/05/11/arts/music/eurovision-israel-palestine-protest.html,"For months, activists and some fans of the song contest have demanded Israel be banned from the event, which this year takes place in Malmo, Sweden.",622
"As Israel Steps Up Attacks, 300,000 Gazans Are Forced to Evacuate",2024-05-11 20:00:50+00:00,,Israel; Gaza Strip; Rafah (Gaza Strip); Jabaliya Refugee Camp (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Civilian Casualties; Humanitarian Aid; Terrorism,United Nations Relief and Works Agency; Hamas,https://www.nytimes.com/2024/05/11/world/middleeast/israel-gaza-rafah-palestinians.html,"Many say there is nowhere to go, and even the “humanitarian zone” recommended by Israel is neither safe nor equipped to handle all of them, the U.N. says.",1081
"Switzerland Wins Eurovision, as Protests Give Way to Spectacle",2024-05-11 23:49:01+00:00,,Malmo (Sweden); Israel,"Eurovision Song Contest; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",European Broadcasting Union,https://www.nytimes.com/2024/05/11/arts/music/eurovision-final-winner.html,"The nonbinary singer Nemo won the high-camp contest, during a night that included pro-Palestinian demonstrations outside the arena and fireworks onstage.",795
Yahya Sinwar Helped Start the War in Gaza. Now He’s Key to Its Endgame.,2024-05-12 04:01:33+00:00,"Sinwar, Yehya; Haniya, Ismail",Rafah (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); Content Type: Personal Profile; Kidnapping and Hostages; Palestinians; Peace Process,Hamas,https://www.nytimes.com/2024/05/12/world/middleeast/gaza-war-hamas-yahya-sinwar.html,"Hamas’s leader in Gaza is considered an architect of the Oct. 7 attacks that prompted Israel to retaliate. As mediators seek a cease-fire, a deal depends on Mr. Sinwar as well as his Israeli foes.",1600
"Frustrated by Gaza Coverage, Student Protesters Turn to Al Jazeera",2024-05-12 09:02:13+00:00,,,Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); News and News Media; Palestinians,"AL JAZEERA; Intercept, The (Magazine); Jewish Currents (Magazine)",https://www.nytimes.com/2024/05/12/business/media/al-jazeera-college-protests-gaza.html,Students active in campus protests value Al Jazeera’s on-the-ground coverage and its perspective on the Israel-Hamas war. They draw distinctions between it and major American outlets.,953
"About 300,000 Gazans Have Fled Rafah, U.N. Says",2024-05-12 09:12:45+00:00,,Rafah (Gaza Strip); Gaza Strip; Egypt,Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid,,https://www.nytimes.com/2024/05/12/world/middleeast/rafah-gaza-evacuation.html,"The Israeli military has expanded its evacuation orders for Rafah, deepening fears that it was preparing a full-scale invasion of the city in southern Gaza.",573
Our Journalism,2024-05-12 11:36:52+00:00,,,internal-storyline-no; Israel-Gaza War (2023- ); News and News Media,,https://www.nytimes.com/2024/05/12/briefing/times-journalism-pulitzers.html,"Joe Kahn, The Times’s executive editor, reflects on some of our most probing recent work.",2012
"As Seinfeld Receives Honorary Degree at Duke, Students Walk Out in Protest",2024-05-12 15:41:02+00:00,"Seinfeld, Jerry",Israel,"Commencement Speeches; Pro-Palestinian Campus Protests (2023- ); Awards, Decorations and Honors; Comedy and Humor; Palestinians; Colleges and Universities; Israel-Gaza War (2023- )",Duke University,https://www.nytimes.com/2024/05/12/us/jerry-seinfeld-duke-students-walk-out-protest.html,"Following the walkout, the comedian, who has been vocal about his support for Israel, opted to take a lighter approach in his commencement speech.",765
Blinken Says U.S. Has Not Ruled Out Withholding More Military Aid From Israel,2024-05-12 17:04:35+00:00,"Blinken, Antony J",,Israel-Gaza War (2023- ); United States International Relations; United States Politics and Government; Foreign Aid,,https://www.nytimes.com/2024/05/12/world/middleeast/us-military-aid-israel-blinken.html,The secretary of state said the U.S. could pull additional support if Israel undertakes a major attack on Rafah.,321
Fighting Flares Anew in Gaza as Hamas Regroups,2024-05-12 22:19:23+00:00,,Rafah (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); Defense and Military Forces; Refugees and Displaced Persons; Palestinians,Hamas,https://www.nytimes.com/2024/05/12/world/middleeast/israel-hamas-gaza.html,The U.S. secretary of state warned that Israel’s victories over Hamas may not be “sustainable.”,798
Scuffle Breaks Out During Pomona College Commencement,2024-05-13 03:19:19+00:00,,Israel,"Demonstrations, Protests and Riots; Colleges and Universities; Palestinians; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); Commencement Speeches",Pomona College; Hamas,https://www.nytimes.com/video/us/100000009464916/pomona-college-commencement-protest.html,Pro-Palestinian demonstrators tried to block access to Pomona College’s graduation ceremony on Sunday.,0
A Skirmish Breaks Out Near Pomona College’s Graduation,2024-05-13 04:27:26+00:00,,Los Angeles (Calif),"Pro-Palestinian Campus Protests (2023- ); Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Colleges and Universities",Pitzer College; Pomona College,https://www.nytimes.com/2024/05/12/us/pomona-college-graduation-protests.html,"At least one person was arrested outside the event in Los Angeles, after pro-Palestinian protesters scuffled with police and private security officers.",543
What Trump Could Do in Foreign Policy Might Surprise the World,2024-05-13 09:00:54+00:00,"Bannon, Stephen K; Bolton, John R; Kissinger, Henry A; Netanyahu, Benjamin; Nixon, Richard Milhous; O'Brien, Robert C (1952- ); Trump, Donald J",China; Europe; Israel; Middle East; Russia; United States,United States International Relations; International Relations; United States Politics and Government; Israel-Gaza War (2023- ); Presidential Election of 2024; Russian Invasion of Ukraine (2022); United States Defense and Military Forces,Defense Department; North Atlantic Treaty Organization; State Department,https://www.nytimes.com/2024/05/13/opinion/trump-foreign-policy.html,His approach to foreign policy can be pragmatic or unpredictable — or both at the same time.,1376
Dartmouth’s Leader Called in Police Quickly. The Fallout Was Just as Swift.,2024-05-13 09:02:50+00:00,"Beilock, Sian",Hanover (NH),Colleges and Universities; Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Police,Dartmouth College,https://www.nytimes.com/2024/05/13/us/dartmouth-campus-protests-police-beilock.html,Local law enforcement went in just a couple of hours after a protest encampment went up.,1380
Secret Hamas Files Show How It Spied on Everyday Palestinians,2024-05-13 09:03:27+00:00,"Sinwar, Yehya",Gaza Strip; Israel,Israel-Gaza War (2023- ); Surveillance of Citizens by Government; Espionage and Intelligence Services; Palestinians,Hamas,https://www.nytimes.com/2024/05/13/world/europe/secret-hamas-files-palestinians.html,"Hamas monitored political activity, online posts, and apparently even love lives. Palestinians were stuck between an Israeli blockade and a repressive security force.",1458
Activists Hold a Ceremony Reflecting on Both Israeli and Palestinian Losses,2024-05-13 10:13:48+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); Palestinians; Demonstrations, Protests and Riots",Combatants for Peace; Parents Circle -- Families Forum,https://www.nytimes.com/2024/05/13/world/middleeast/israel-palestinian-memorial-day-joint-ceremony.html,"“Many people have woken up to the reality that this conflict cannot go on,” said a director of one Israeli peace-building group, referring to the decades of violence.",834
Israelis Visit Nova Festival Site for National Day of Mourning,2024-05-13 10:39:06+00:00,,Re'im (Israel); Israel,Israel-Gaza War (2023- ); Terrorism; Funerals and Memorials; Festivals; Death and Dying,Hamas,https://www.nytimes.com/2024/05/13/world/middleeast/israel-oct-7-nova-festival-memorial-day.html,"“Our hearts are broken,” one mourner said at the site of a rave for peace and love where hundreds were killed in the Hamas-led attack on Oct. 7.",512
Israelis Gather at Site of Oct. 7 Festival Attack to Mourn Loved Ones,2024-05-13 14:20:56+00:00,,Israel,"Murders, Attempted Murders and Homicides; Festivals; Israel-Gaza War (2023- ); Terrorism",Hamas,https://www.nytimes.com/video/world/middleeast/100000009465268/israel-nova-festival-memorial-day.html,People gathered on Israel’s national day of mourning to remember festivalgoers who were killed on Oct. 7 by the Hamas-led assault.,0
Does Mindfulness Training Lead to Better Mental Health?,2024-05-13 15:29:31+00:00,"Banks, David C (1962- ); Johnson, Mike (1972- )",Israel,Mental Health and Disorders; Suicides and Suicide Attempts; Psychiatry and Psychiatrists; Psychology and Psychologists; Anti-Semitism; United States Politics and Government; Education (K-12); Israel-Gaza War (2023- ),House of Representatives; International Criminal Court; Hamas,https://www.nytimes.com/2024/05/13/opinion/mindfulness-mental-health.html,Responses to an article in Science Times. Also: Teaching about hate; the International Criminal Court and the Israel-Gaza war; nonpartisan House speakers.,1133
Army Officer Resigns in Protest of ‘Unqualified’ U.S. Support to Israel,2024-05-13 16:49:32+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); United States Defense and Military Forces; United States International Relations; Civilian Casualties; Palestinians; Demonstrations, Protests and Riots; Human Rights and Human Rights Violations; Arms Trade; Foreign Aid",Defense Intelligence Agency; United States Army,https://www.nytimes.com/2024/05/13/us/army-officer-resigns-gaza-israel.html,"While assigned to the Defense Intelligence Agency, Maj. Harrison Mann said he was enabling policies that violated his conscience.",699
Protesters Heckle Israeli Government Ministers During Memorial Day Ceremonies,2024-05-13 17:39:10+00:00,,Israel; Gaza Strip,"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Funerals and Memorials",,https://www.nytimes.com/video/world/middleeast/100000009465623/protesters-heckle-israeli-government-ministers-during-memorial-day-ceremonies.html,Protesters disrupted speeches given by government officials on Israel’s national day of mourning.,0
White House Says Israel Still Has Provided No Plan to Protect Rafah Civilians,2024-05-13 22:26:20+00:00,"Netanyahu, Benjamin; Sullivan, Jacob J (1976- ); Biden, Joseph R Jr",Rafah (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces; Palestinians; Civilian Casualties,,https://www.nytimes.com/2024/05/13/world/middleeast/white-house-israel-rafah.html,"The national security adviser, Jake Sullivan, also said Israel had yet to connect its military operations to a plan for the future governance of Gaza.",776
Protesters Disrupt Israeli Memorial Day Events Over War Raging in Gaza,2024-05-13 23:00:18+00:00,"Netanyahu, Benjamin; Regev, Miriam (1965- ); Ben-Gvir, Itamar; Gallant, Yoav",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Palestinians; Demonstrations, Protests and Riots; Civilian Casualties; Kidnapping and Hostages; Refugees and Displaced Persons",Combatants for Peace; Hamas,https://www.nytimes.com/2024/05/13/world/middleeast/protests-israel-memorial-day.html,A day of national mourning was interrupted by hecklers who blamed government officials for failing to secure the release of hostages still being held by Hamas.,1136
U.N. Says a Staff Member Is Killed in Rafah,2024-05-13 23:04:27+00:00,,Rafah (Gaza Strip),Israel-Gaza War (2023- ); Humanitarian Aid,United Nations,https://www.nytimes.com/2024/05/13/world/middleeast/un-worker-killed-gaza-rafah.html,It was the first time an international U.N. employee had been killed in Gaza since the war began last October.,613
Democrats’ Split Over Israel Takes Center Stage in Tense Primary Debate,2024-05-14 01:38:25+00:00,"Bowman, Jamaal; Latimer, George S",New York State; Gaza Strip; Israel,"Debates (Political); Primaries and Caucuses; Israel-Gaza War (2023- ); Elections, House of Representatives; Campaign Finance; United States Politics and Government",Democratic Party; AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; House of Representatives,https://www.nytimes.com/2024/05/13/nyregion/bowman-latimer-debate.html,"A rancorous clash between Representative Jamaal Bowman and his Democratic opponent, George Latimer, exposed sharp divisions in their party.",1065
Israeli Military Leaders See Danger in Lack of a Plan to Govern Gaza,2024-05-14 09:57:00+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Politics and Government; Palestinians; Civilian Casualties; Terrorism; International Relations; United States International Relations,Hamas,https://www.nytimes.com/2024/05/14/world/middleeast/israel-gaza-war-government.html,"As Hamas reappears in places Israel’s troops had cleared, Israeli commanders say their government’s failure to plan for stabilizing and administering Gaza will leave a perilous power vacuum.",1104
"Cohen Lays Out Hush-Money Plot, and Protest Shadows Israeli Holiday",2024-05-14 10:00:18+00:00,"Cohen, Michael D (1966- ); Biden, Joseph R Jr",China,"New York State Criminal Case Against Trump (71543-23); Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Palestinians; Customs (Tariff); internal-truncator",,https://www.nytimes.com/2024/05/14/podcasts/cohen-testimony-israel-memorial-day-protest.html,"Plus, a diss track tops the charts.",126
U.N. Vehicle Comes Under Fire in Gaza,2024-05-14 10:42:37+00:00,,Rafah (Gaza Strip),Israel-Gaza War (2023- ),United Nations,https://www.nytimes.com/video/world/middleeast/100000009467146/united-nations-worker-killed-rafah.html,"The car, which was marked with the emblem of the United Nations, had visible bullet holes.",0
Harvard Reaches Agreement With Protesters to End Encampment,2024-05-14 13:49:12+00:00,,Cambridge (Mass),Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ),Harvard University,https://www.nytimes.com/2024/05/14/us/harvard-encampment-gaza-protest.html,The statements from the two sides reveal some differences in nuance over what the agreement calls for.,795
Overnight Strikes in Central Gaza Kill Several Palestinians,2024-05-14 16:26:24+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Deaths (Fatalities),,https://www.nytimes.com/video/world/middleeast/100000009467250/strikes-central-gaza-deaths.html,"The Israeli Air Force bombed a U.N. school in central Gaza, which it said was being used to plan attacks on Israeli soldiers. Reuters reported that displaced Palestinians were using the building as a shelter.",0
"How Many of Gaza’s Dead Are Women and Children? For 10,000, the Data Is Incomplete.",2024-05-14 16:47:04+00:00,"Netanyahu, Benjamin",Gaza Strip,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Deaths (Fatalities),Hamas; United Nations,https://www.nytimes.com/2024/05/14/world/middleeast/un-gaza-death-toll-women-children.html,"The U.N. has begun citing a much lower death toll for women and children in Israel’s military offensive, acknowledging that it has incomplete information about many of those killed.",1186
What a ‘Free Palestine’ Means in Practice,2024-05-14 23:00:06+00:00,"ABBAS, MAHMOUD; ARAFAT, YASIR",West Bank; Gaza Strip; Israel,Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Palestinians; Jews and Judaism; Homosexuality and Bisexuality; Politics and Government,Hamas,https://www.nytimes.com/2024/05/14/opinion/what-a-free-palestine-means-in-practice.html,"Rather than the utopia envisioned by protesters, it would be an Islamist state that persecuted Jews and denied anyone real freedom.",930
Biden Administration Advances $1 Billion Arms Sale to Israel,2024-05-15 02:53:29+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Rafah (Gaza Strip),United States International Relations; Foreign Aid; Arms Trade; Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Terrorism,Hamas,https://www.nytimes.com/2024/05/14/us/politics/biden-arms-sale-israel.html,The notification of the deal to Congress even as the president holds up the delivery of other weapons shows the fine line the administration is trying to walk with its longtime ally.,504
Wednesday Briefing,2024-05-15 04:07:58+00:00,,,,,https://www.nytimes.com/2024/05/15/briefing/cohen-testimony-russia-gaza.html,Michael Cohen’s second day on the witness stand.,1292
Antisemitism Accusations Against Staff Pose Dilemma for School Leaders,2024-05-15 07:00:28+00:00,,,Israel-Gaza War (2023- ); Anti-Semitism; Freedom of Speech and Expression; Teachers and School Employees; Education (K-12); Pro-Palestinian Campus Protests (2023- ); Palestinians; ACADEMIC FREEDOM,Education Department (NYC),https://www.nytimes.com/2024/05/15/nyregion/faculty-teacher-discipline-antisemitism.html,"Republicans have pressed educators to fire employees who they say crossed lines. But school leaders say that legal, political and union considerations complicate matters.",1310
Rafah Operation Pushes Gazans Into Areas With Scarce Aid and Medical Care,2024-05-15 08:58:07+00:00,,Israel; Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Civilian Casualties; Hospitals; Terrorism,Hamas,https://www.nytimes.com/interactive/2024/05/15/world/middleeast/israel-gaza-rafah-map.html,Conditions are getting still more arduous for Palestinians as Israel pushes into Rafah. A look at the newest conflict zone.,0
"Gaza aid gains may be lost as fighting rages in Rafah, the U.S. secretary of state says.",2024-05-15 12:15:42+00:00,,,Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/05/15/world/middleeast/rafah-border-crossing-gaza.html,"Nearly 10 days after Israel began a military operation in the southernmost city of Gaza, aid trucks are backed up at the border.",900
A Leading Free Expression Group Is Roiled by Dissent Over Gaza,2024-05-15 15:26:17+00:00,"Nossel, Suzanne",Israel; Gaza Strip,Freedom of Speech and Expression; Israel-Gaza War (2023- ); Writing and Writers; Books and Literature,PEN American Center,https://www.nytimes.com/2024/05/15/arts/pen-free-expression-gaza.html,"As it cancels events amid criticism of its response to the Israel-Hamas war, PEN America faces questions about when an organization devoted to free speech for all should take sides.",2117
A ‘Changed Landscape’: Voices From Israel,2024-05-15 16:16:17+00:00,"Trump, Donald J; Johnson, Mike (1972- ); Biden, Joseph R Jr",Israel; Gaza Strip,Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ); United States Politics and Government; Artificial Intelligence; Baseball; Grammar; New York State Criminal Case Against Trump (71543-23),Hamas; Federal Aviation Administration,https://www.nytimes.com/2024/05/15/opinion/israel-gaza-war.html,Three Israelis offer their perspectives on the war. Also: Trump cheerleaders; rooting for A.I.; bipartisan action; playing catch; ban on apostrophes.,1112
Blinken Warns Fighting Could Undo Aid Gains in Gaza,2024-05-15 20:16:38+00:00,"Blinken, Antony J; Gallant, Yoav; Netanyahu, Benjamin",Egypt; Gaza Strip; Israel; Jabaliya Refugee Camp (Gaza Strip),Israel-Gaza War (2023- ); International Relations; Palestinians; Humanitarian Aid; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2024/05/15/world/middleeast/israel-rafah-border-gallant-blinken.html,The secretary of state said active fighting in the area was taking a toll after Israel had taken some steps to improve assistance.,1045
I Was Shot in Vermont. What if It Had Been in the West Bank?,2024-05-16 09:03:47+00:00,"Abdalhamid, Kinnan; Ahmed, Tahseen",Israel; Gaza Strip; West Bank; Burlington (Vt),"Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Terrorism; Murders, Attempted Murders and Homicides; Hate Crimes; Content Type: Personal Profile",,https://www.nytimes.com/2024/05/16/opinion/politics/palestinian-american-vermont-shooting.html,The dehumanization of Palestinians has become a norm.,1445
The Unpunished: How Extremists Took Over Israel,2024-05-16 09:05:22+00:00,"Begin, Menachem; Ben-Gvir, Itamar; Kahane, Meir; Smotrich, Bezalel (1980- ); Netanyahu, Benjamin",West Bank; Israel; Gaza Strip,internal-truncator; Israeli Settlements; Palestinians; Jews and Judaism; Terrorism; Israel-Gaza War (2023- ); Politics and Government; United States International Relations; Right-Wing Extremism and Alt-Right,,https://www.nytimes.com/2024/05/16/magazine/israel-west-bank-settler-violence-impunity.html,"After 50 years of failure to stop violence and terrorism against Palestinians by Jewish ultranationalists, lawlessness has become the law.",13968
U.S. Military Installs Temporary Pier in Gaza for Humanitarian Aid,2024-05-16 09:15:02+00:00,,Gaza Strip,Humanitarian Aid; Israel-Gaza War (2023- ),United States Central Command; Defense Department,https://www.nytimes.com/2024/05/16/world/middleeast/us-military-gaza-aid-pier.html,The flow of supplies through land borders has largely come to a halt since Israel began its incursion into Rafah last week.,558
U.N. Court Hears Arguments From South Africa on Israel’s Push Into Rafah,2024-05-16 09:15:03+00:00,,South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Famine",International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/05/16/world/middleeast/icj-rafah-israel-gaza-south-africa.html,"South Africa asked the court to order Israel to immediately withdraw from the southern Gaza city, where more than a million Palestinians had sought shelter from the war.",686
Israeli Military Says Tank Fire Killed 5 of Its Own Soldiers,2024-05-16 12:38:54+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Friendly Fire (Military and Law Enforcement); Defense and Military Forces,,https://www.nytimes.com/2024/05/16/world/middleeast/israel-soldiers-killed-gaza-tank-fire.html,"The men were killed as they were fighting in a dense area, a spokesman said, adding that the incident was “under review.”",245
Columbia Faculty Group Passes No-Confidence Resolution Against President,2024-05-16 13:35:50+00:00,"Shafik, Nemat",New York City,Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; ACADEMIC FREEDOM,Columbia University,https://www.nytimes.com/2024/05/16/nyregion/president-shafik-columbia-faculty-vote.html,"Hundreds of professors at the university weighed in on the resolution, which said the president, Nemat Shafik, had committed an “unprecedented assault on student’s rights.”",1125
Satellite Images Show Widening Destruction Amid Israeli Push Toward Central Rafah,2024-05-16 15:51:31+00:00,,Gaza Strip; Israel; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Satellites; Evacuations and Evacuees; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2024/05/16/world/middleeast/rafah-israel-offensive-images.html,Much of what has been seen is consistent with the aftermath of Israeli bombardment and ground operations elsewhere in Gaza since the war began last October.,307
"Justices Speak, and Are Greeted With Dissent",2024-05-16 16:01:27+00:00,"Thomas, Clarence; Kavanaugh, Brett M; ALITO, SAMUEL A JR; Roberts, John G Jr",,United States Politics and Government; Anti-Semitism; Pro-Palestinian Campus Protests (2023- ); Israel-Gaza War (2023- ); Palestinians,Supreme Court (US); Republican Party,https://www.nytimes.com/2024/05/16/opinion/supreme-court-thomas-kavanaugh-alito.html,Readers discuss appearances by three of the justices at recent conferences and graduations. Also: Forms of oppression; G.O.P. hypocrisy on antisemitism.,1223
Protesters Clash With Police as U.C. Irvine Encampment Is Cleared,2024-05-16 18:02:17+00:00,,IRVINE (CALIF),"Demonstrations, Protests and Riots; Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Police",University of California,https://www.nytimes.com/2024/05/16/us/protest-uc-irvine-clash-police.html,"The university said 47 people were arrested in the operation, which the chancellor said was prompted by the protesters’ takeover of a lecture hall.",300
The View Within Israel Turns Bleak,2024-05-16 18:40:06+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel; West Bank,Palestinians; Jews and Judaism; Israel-Gaza War (2023- ); Israeli Settlements; Civilian Casualties,,https://www.nytimes.com/2024/05/16/opinion/israeli-palestine-psyche.html,Attitudes toward the “Palestinian problem” range from detached fatigue to the belief that driving Palestinians into submission is God’s work.,2677
Gazans Criticize Temporary Pier Installed by U.S. Military,2024-05-16 19:30:32+00:00,,Gaza Strip; Israel,Palestinians; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009472322/gaza-aid-us-pier-ships-coast.html,A temporary floating pier was set up by the U.S. military to deliver humanitarian aid to Gaza. Israel’s offensive in Rafah has stopped nearly all aid from entering through two main land border crossings.,0
"After Outcry, Concertgebouw Will Allow Jerusalem Quartet to Perform",2024-05-16 19:55:23+00:00,,AMSTERDAM (NETHERLANDS),Israel-Gaza War (2023- ); Classical Music,"Jerusalem Quartet; Concertgebouw (Amsterdam, Netherlands, Performance Space)",https://www.nytimes.com/2024/05/16/arts/music/concertgebouw-jerusalem-quartet.html,The Dutch concert hall reversed course after facing criticism for canceling performances by the Israeli ensemble because of security concerns.,484
"In Symbolic Vote, House Passes Bill to Force Biden to Reverse Israel Arms Pause",2024-05-16 21:13:21+00:00,"Biden, Joseph R Jr; Johnson, Mike (1972- )",Israel; Gaza Strip,Israel-Gaza War (2023- ); Foreign Aid; United States Politics and Government; United States International Relations,House of Representatives; Republican Party; Democratic Party,https://www.nytimes.com/2024/05/16/us/politics/house-bill-reverse-israel-arms-pause.html,The legislation has no chance of advancing in Congress or being signed into law. Republicans scheduled a vote anyway in an effort to spotlight Democratic divisions over Israel and rebuke the president.,1113
Israel Sending More Troops to Rafah Amid Warnings of Famine in Gaza,2024-05-16 23:54:17+00:00,,Israel; Gaza Strip; Rafah (Gaza Strip); Khan Younis (Gaza Strip),"Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Refugees and Displaced Persons; Famine; Humanitarian Aid; Terrorism; War Crimes, Genocide and Crimes Against Humanity",Hamas,https://www.nytimes.com/2024/05/16/world/middleeast/israel-rafah-gaza-famine.html,"Fighting in Rafah has closed off a vital border crossing in southern Gaza, forced hundreds of thousands to flee and cut off humanitarian aid.",1074
Arab League Calls for U.N. Peacekeepers in Gaza and the West Bank,2024-05-17 00:09:24+00:00,,West Bank; Israel,Israel-Gaza War (2023- ); Palestinians,ARAB LEAGUE; United Nations Department of Peacekeeping Operations; Hamas,https://www.nytimes.com/2024/05/16/world/middleeast/un-peacekeepers-arab-league.html,"Any use of U.N. forces would have to be approved by the Security Council. “There first has to be peace to keep,"" said a U.N. spokesman.",559
"After a Season of Protest, PEN America’s Literary Gala Goes Forward",2024-05-17 03:42:26+00:00,"Boylan, Jennifer Finney; Nossel, Suzanne; Pham Doan Trang",Israel,Israel-Gaza War (2023- ); Writing and Writers; Palestinians; Freedom of Speech and Expression; Books and Literature,PEN American Center,https://www.nytimes.com/2024/05/16/arts/pen-america-gala-gaza.html,The free-expression group has been engulfed by debate over its response to the Gaza war that forced the cancellation of its literary awards and annual festival.,1070
"Cartoon of Palestinian Boy Inspires, Years After Creator’s Murder",2024-05-17 09:02:43+00:00,"Ali, Naji al-",Gaza Strip; West Bank; Israel,"internal-truncator; Israel-Gaza War (2023- ); Cartoons and Cartoonists; Palestinians; Murals; Demonstrations, Protests and Riots",,https://www.nytimes.com/2024/05/17/arts/design/handala-palestinian-cartoon-protest.html,"The character known as Handala, created by Naji Al-Ali in 1969, is making an imprint on art and as a protest symbol.",1025
Israel Resists Grand Bargain as U.S. and Saudis Work on Security Pact,2024-05-17 09:03:08+00:00,,Israel; Saudi Arabia,United States International Relations; Israel-Gaza War (2023- ); Peace Process; Civilian Casualties; Human Rights and Human Rights Violations; Treaties; Oil (Petroleum) and Gasoline; Presidential Election of 2024; Nuclear Energy; Defense and Military Forces,,https://www.nytimes.com/2024/05/17/us/politics/israel-saudi-arabia-gaza.html,President Biden is pushing for a broad deal that would get Israel to approve a Palestinian state in return for Saudi recognition of Israel. But officials need to overcome Israeli opposition.,1493
"Dear Boomers, the Student Protesters Are Not Idiots",2024-05-17 09:03:27+00:00,"Clinton, Hillary Rodham",United States,"Pro-Palestinian Campus Protests (2023- ); Colleges and Universities; Israel-Gaza War (2023- ); Polls and Public Opinion; Age, Chronological; Freedom of Speech and Expression; Youth",,https://www.nytimes.com/2024/05/17/opinion/student-protesters-gaza-hillary-clinton.html,Older folks’ objections to protests and encampments may not be as reasoned as they claim.,1283
