Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
charliekirk11,"May 01, 2024 10:50 PM",NYPD tears down pro-Gaza encampments inside of a seized Fordham University building as agitators shout and jeer wildly. Demonstrators unsuccessfully attempt to block the view of cameras documenting the police action.,1326,266,87,114897
charliekirk11,"May 01, 2024 05:43 PM","More of THIS!!  The NYPD tears down the foreign Palestinian occupier flag at City College, NY. They throw it to the ground and then replace it with the American flag. God bless them.",15482,1931,231,292319
charliekirk11,"May 02, 2024 05:07 PM",The Hamas sympathizers have vandalized and desecrated a statue of George Washington in DC.,2572,1094,577,274748
charliekirk11,"May 02, 2024 03:00 PM",Id die for this flag: UNC frat brother speaks out after protecting Stars and Stripes from Gaza Camp protesters,4753,730,135,81638
charliekirk11,"May 01, 2024 10:26 PM",The vast majority of Republicans just voted for a bill to criminalize criticisms of the Israeli government. If the bill passes you will be guilty of hate speech if you “apply double standards” to the government of Israel or accuse it of genocide. This is honestly one of the most  x.com/JakeSherman/st…,2074,487,164,239366
charliekirk11,"May 03, 2024 03:10 PM","JUST IN—State Department Spokesman:   ""Palestinians may be eligible for a variety of existing pathways to enter the United States, such as immigrant and non-immigrant visas.""  While Jordan and Egypt continue to refuse ""refugees,"" America is preparing to roll out the red carpet.",8007,4596,2540,813705
charliekirk11,"May 06, 2024 04:58 PM","BREAKING: According to AP, Hamas has told Qatar and Egyptian mediators that it will accept terms of a ceasefire and prisoner swap with Israel. This comes as Israel was preparing a ground siege on Rafah, the last Hamas stronghold in Gaza.",1728,356,426,237130
charliekirk11,"May 06, 2024 03:35 PM","Politico is reporting that some of Joe Bidens biggest donors are also funding the pro-Gaza protesters via grants and sub grants. This includes George Soros, the Bill and Melinda Gates Foundation, Rockefeller Brothers Fund, and Susan and Nick Pritzker, heirs to the Hyatt Hotel",6173,3961,237,143533
charliekirk11,"May 07, 2024 12:29 AM",Hamas protesters break through police barricades surrounding the Met Gala in New York City. Also a preview of the coming Democrat Convention headed to Chicago in August…,2547,583,427,196606
charliekirk11,"May 07, 2024 08:12 PM","Despite the Pro-Hamas encampment and Antifa gearing up to sabotage our event this evening, hundreds of normal University of Washington students have come out in support. Incredible energy on the ground. We’ll keep peacefully debating our ideas. Massive support at UW!  Onward!",1223,211,100,76525
charliekirk11,"May 07, 2024 09:51 PM","This video is amazing! The pro-Palestine squatter says hes worried about my visit to @UW because Ive been ""instrumental"" in leading the fight against LGBTQ and DEI just before a brown student says hes a big fan and plans to attend our @TPUSA event. Normal kids are rising up!",1850,351,72,103406
charliekirk11,"May 07, 2024 01:45 AM","The pro-Hamas crowd is brigading around the Met Gala in New York in what they are calling a Day of Rage.  Their tactics seem to be working. You can tell the Biden campaign is panicked. They dont know how to react.  On the one hand, Congress and Bidens donor base are still",4053,792,250,247057
charliekirk11,"May 08, 2024 10:12 PM","Mike Johnson is demanding to know why Joe Biden halted military aid to Israel. Thats fine, but why is he not demanding that Joe Biden also:  - Secure our border - Stop giving US taxpayer money to Hamas - Not import anti-Western Gazans who support terrorism and hate Jews -",7287,1720,430,151526
charliekirk11,"May 08, 2024 12:57 AM","BREAKING: FRONTLINES reporter @choeshow and his security were attacked by members of ANTIFA near the anti-Israel encampment at the University of Washington.  Cops were called to the scene and are now investigating.  We’ve reached out to the school for comment, but so far no",4130,910,411,497326
charliekirk11,"May 10, 2024 03:33 AM","So let me get this straight…  The House will draft impeachment articles over Joe Biden delaying military aid to Israel, a foreign nation…  But not over putting American foreign policy for sale to enrich his family?  And not for completely ignoring immigration law and enabling",13561,2929,647,292435
charliekirk11,"May 10, 2024 03:33 AM","So let me get this straight…  The House will draft impeachment articles over Joe Biden delaying military aid to Israel, a foreign nation…  But not over putting American foreign policy for sale to enrich his family?  And not for completely ignoring immigration law and enabling the foreign invasion of American by 10 million illegals from as far off as China?  I thought Trump’s Ukraine impeachment was stupid, and I think this is dumb too. Sure, impeach Biden. They started this insanity. But we have America first reasons to do so. Pick one of them!",13561,2929,647,292435
charliekirk11,"May 13, 2024 07:07 PM","JUST IN—National Security Advisor Jake Sullivan:   ""We do not believe what is happening in Gaza is a genocide.""",1558,423,269,138757
charliekirk11,"May 20, 2024 05:42 PM","BREAKING: The US State Department has just sent its condolences to the Islamic regime of Iran after the death of Ebrahim Raisi, otherwise known as ""The Butcher of Tehran.""  Wow, Joe Biden is really worried about losing Michigan.",3468,1234,274,194841
charliekirk11,"May 21, 2024 04:38 PM",You can support Israels right to defend itself against Hamas terrorists and still calls balls and strikes on this INSANE proposal to extend certain U.S. military benefits to Americans serving in the IDF. Israel is not America. Israel should not be treated as a vassal state of,7925,3495,445,217824
charliekirk11,"May 21, 2024 01:44 AM",Holy crap! Rep. Guy Reschenthaler (R-PA) and Rep. Max Miller (R-OH) have introduced a bill that would extend the same taxpayer benefits to Americans serving in the IDF as if they were serving in the US military!,3307,628,1385,272626
charliekirk11,"May 21, 2024 06:47 PM","While pro-Hamas mobs continue to march and illegally occupy college campuses calling for the extermination of Jews, Joy Behar says that MAGA hats might as well have a swastika on them. We aren’t the problem, Joy.",3179,445,393,158681
charliekirk11,"May 22, 2024 11:31 PM","Joe Biden has a problem with black voters, so he delays a menthol cigarette ban and tells HBCU graduates America hates them.  Joe Biden has a problem with young voters, so he defies SCOTUS and ""forgives"" $167 billion in student loans using taxpayer $$.  Joe Biden has a problem with undecided voters, so he delays arms shipments to Israel and sends $ billions to its enemies.  Joe Biden has a popularity problem with Americans, so he imports millions of Third Worlders who just might vote for him.  Joe Biden has a problem with high gas prices, so he ransacks the Strategic Petroleum Reserves.  Joe Biden has a Trump problem, so he turns America into a banana republic and tries and throw him in prison for 700 years.  ""Never underestimate Joes ability to fk things up.""  — Barack Obama",13362,3731,428,386574

"|RUN STATISTICS|
"
"Time Processed: November 27, 2024 04:02 AM
","Number of discards: 4764
","List of accounts processed: []
","List of accounts coming in: ['charliekirk11']
","List of accounts needed to be rerun: ['charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11', 'charliekirk11']
",List of accounts with parsed but only irrelevant tweets: []
